ENTITY_ID,EFFECTIVE_DATE,AGGREGATE_ID,FREQUENCY,SECURITY_ID,WEIGHT,GROSS_RETURN,BMV_GROSS,EMV_GROSS,GAIN_LOSS_GROSS
F001,2021-01-13,4,D,20,1.09808E-4,-4.00003,0.962493,0.923993,-0.0385
F001,2021-01-13,5,D,21,12.7092,-7.00006,111399.0,103601.0,-7798.0
F001,2021-01-13,5,D,22,0.918374,5.00002,8049.77,8452.26,402.49
F001,2021-01-13,5,D,23,0.0525687,2.99993,460.778,474.601,13.823
F001,2021-01-13,5,D,24,0.0286876,-5.9999,251.454,236.367,-15.087
F001,2021-01-13,5,D,25,0.0267379,-3.00003,234.364,227.333,-7.031
F001,2021-01-13,5,D,26,0.0123908,-8.99998,108.608,98.8333,-9.7747
F001,2021-01-13,5,D,27,0.0143422,0.0,125.713,125.713,0.0
F001,2021-01-13,5,D,28,0.00426457,-4.0,37.38,35.8848,-1.4952
F001,2021-01-13,5,D,29,0.00294062,5.99993,25.7753,27.3218,1.5465
F001,2021-01-13,5,D,30,7.17554E-4,1.99999,6.28954,6.41533,0.12579
F001,2021-01-13,6,D,31,0.735032,1.00004,6442.74,6507.17,64.43
F001,2021-01-13,6,D,32,1.90717,1.00019,16716.8,16884.0,167.2
F001,2021-01-13,6,D,33,1.12968,-8.99997,9901.92,9010.75,-891.17
F001,2021-01-13,6,D,34,0.057767,0.0,506.342,506.342,0.0
F001,2021-01-13,6,D,35,0.101016,-0.999966,885.43,876.576,-8.854
F001,2021-01-13,6,D,36,0.00550885,1.00007,48.2864,48.7693,0.4829
F001,2021-01-13,6,D,37,0.00209687,8.00017,18.3796,19.85,1.4704
F001,2021-01-13,6,D,38,0.00535415,-4.99996,46.9304,44.5839,-2.3465
F001,2021-01-13,6,D,39,0.00200243,-1.99979,17.5518,17.2008,-0.351
F001,2021-01-13,6,D,40,4.95304E-4,4.99993,4.34146,4.55853,0.21707
F001,2021-01-14,3,D,1,75.1016,5.00003,686636.0,720968.0,34332.0
F001,2021-01-14,3,D,2,8.46011,-2.00003,77348.7,75801.7,-1547.0
F001,2021-01-14,3,D,3,0.00703653,-3.0,64.3333,62.4033,-1.93
F001,2021-01-14,3,D,4,0.024026,3.00004,219.664,226.254,6.59
F001,2021-01-14,3,D,5,0.0122404,-0.999902,111.911,110.792,-1.119
F001,2021-01-14,3,D,6,0.00136867,0.999728,12.5134,12.6385,0.1251
F001,2021-01-14,3,D,7,0.00137985,-1.00035,12.6156,12.4894,-0.1262
F001,2021-01-14,3,D,8,4.95905E-4,9.00012,4.53394,4.942,0.40806
F001,2021-01-14,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-14,3,D,10,2.69653E-4,-7.00017,2.46537,2.29279,-0.17258
F001,2021-01-14,4,D,11,0.229969,-3.00017,2102.55,2039.47,-63.08
F001,2021-01-14,4,D,12,0.0461516,0.0,421.953,421.953,0.0
F001,2021-01-14,4,D,13,0.00740077,0.0,67.6634,67.6634,0.0
F001,2021-01-14,4,D,14,0.0060647,-6.00003,55.4481,52.1212,-3.3269
F001,2021-01-14,4,D,15,7.83867E-4,-5.99997,7.1667,6.7367,-0.43
F001,2021-01-14,4,D,16,1.7255E-4,1.9999,1.57758,1.60913,0.03155
F001,2021-01-14,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-14,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-14,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-14,4,D,20,1.01063E-4,5.00004,0.923993,0.970193,0.0462
F001,2021-01-14,5,D,21,11.3315,-6.00004,103601.0,97384.9,-6216.1
F001,2021-01-14,5,D,22,0.924476,0.0,8452.26,8452.26,0.0
F001,2021-01-14,5,D,23,0.0519101,0.999998,474.601,479.347,4.746
F001,2021-01-14,5,D,24,0.0258529,-7.00013,236.367,219.821,-16.546
F001,2021-01-14,5,D,25,0.0248648,2.00015,227.333,231.88,4.547
F001,2021-01-14,5,D,26,0.01081,-3.99997,98.8333,94.88,-3.9533
F001,2021-01-14,5,D,27,0.01375,0.0,125.713,125.713,0.0
F001,2021-01-14,5,D,28,0.00392494,6.00003,35.8848,38.0379,2.1531
F001,2021-01-14,5,D,29,0.00298836,5.99997,27.3218,28.9611,1.6393
F001,2021-01-14,5,D,30,7.01685E-4,0.0,6.41533,6.41533,0.0
F001,2021-01-14,6,D,31,0.71173,5.00002,6507.17,6832.53,325.36
F001,2021-01-14,6,D,32,1.84671,-4.00024,16884.0,16208.6,-675.4
F001,2021-01-14,6,D,33,0.985562,6.99997,9010.75,9641.5,630.75
F001,2021-01-14,6,D,34,0.0553818,-2.99995,506.342,491.152,-15.19
F001,2021-01-14,6,D,35,0.0958766,5.00002,876.576,920.405,43.829
F001,2021-01-14,6,D,36,0.0053342,-2.00003,48.7693,47.7939,-0.9754
F001,2021-01-14,6,D,37,0.00217112,8.0,19.85,21.438,1.588
F001,2021-01-14,6,D,38,0.00487642,2.00005,44.5839,45.4756,0.8917
F001,2021-01-14,6,D,39,0.00188136,-0.999953,17.2008,17.0288,-0.172
F001,2021-01-14,6,D,40,4.98595E-4,5.00008,4.55853,4.78646,0.22793
F001,2021-01-15,3,D,1,76.6103,7.99994,720968.0,778645.0,57677.0
F001,2021-01-15,3,D,2,8.05471,0.0,75801.7,75801.7,0.0
F001,2021-01-15,3,D,3,0.006631,-2.00005,62.4033,61.1552,-1.2481
F001,2021-01-15,3,D,4,0.0240418,-3.99993,226.254,217.204,-9.05
F001,2021-01-15,3,D,5,0.0117728,-3.00022,110.792,107.468,-3.324
F001,2021-01-15,3,D,6,0.00134297,-7.00004,12.6385,11.7538,-0.8847
F001,2021-01-15,3,D,7,0.00132713,1.00005,12.4894,12.6143,0.1249
F001,2021-01-15,3,D,8,5.25139E-4,-1.0,4.942,4.89258,-0.04942
F001,2021-01-15,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-15,3,D,10,2.43633E-4,3.99993,2.29279,2.3845,0.09171
F001,2021-01-15,4,D,11,0.216715,-2.9998,2039.47,1978.29,-61.18
F001,2021-01-15,4,D,12,0.0448369,-7.99994,421.953,388.197,-33.756
F001,2021-01-15,4,D,13,0.00718994,-0.99995,67.6634,66.9868,-0.6766
F001,2021-01-15,4,D,14,0.00553842,-1.99995,52.1212,51.0788,-1.0424
F001,2021-01-15,4,D,15,7.15844E-4,8.99996,6.7367,7.343,0.6063
F001,2021-01-15,4,D,16,1.70987E-4,0.999919,1.60913,1.62522,0.01609
F001,2021-01-15,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-15,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-15,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-15,4,D,20,1.03093E-4,3.99993,0.970193,1.009,0.038807
F001,2021-01-15,5,D,21,10.3482,4.99985,97384.9,102254.0,4869.1
F001,2021-01-15,5,D,22,0.89814,-7.99999,8452.26,7776.08,-676.18
F001,2021-01-15,5,D,23,0.0509356,-6.00004,479.347,450.586,-28.761
F001,2021-01-15,5,D,24,0.0233583,4.00007,219.821,228.614,8.793
F001,2021-01-15,5,D,25,0.0246396,8.99991,231.88,252.749,20.869
F001,2021-01-15,5,D,26,0.010082,6.00021,94.88,100.573,5.693
F001,2021-01-15,5,D,27,0.0133583,5.00028,125.713,131.999,6.286
F001,2021-01-15,5,D,28,0.00404192,-8.99997,38.0379,34.6145,-3.4234
F001,2021-01-15,5,D,29,0.00307742,0.999962,28.9611,29.2507,0.2896
F001,2021-01-15,5,D,30,6.81695E-4,6.0,6.41533,6.80025,0.38492
F001,2021-01-15,6,D,31,0.726027,1.00007,6832.53,6900.86,68.33
F001,2021-01-15,6,D,32,1.72233,-3.99973,16208.6,15560.3,-648.3
F001,2021-01-15,6,D,33,1.02451,-1.00005,9641.5,9545.08,-96.42
F001,2021-01-15,6,D,34,0.05219,-7.99997,491.152,451.86,-39.292
F001,2021-01-15,6,D,35,0.0978025,3.99998,920.405,957.221,36.816
F001,2021-01-15,6,D,36,0.0050786,2.00005,47.7939,48.7498,0.9559
F001,2021-01-15,6,D,37,0.00227801,7.00019,21.438,22.9387,1.5007
F001,2021-01-15,6,D,38,0.00483225,-5.99992,45.4756,42.7471,-2.7285
F001,2021-01-15,6,D,39,0.00180949,9.00005,17.0288,18.5614,1.5326
F001,2021-01-15,6,D,40,5.08611E-4,0.0,4.78646,4.78646,0.0
F001,2021-01-18,3,D,1,77.6954,-8.00005,778645.0,716353.0,-62292.0
F001,2021-01-18,3,D,2,7.5637,-6.99997,75801.7,70495.6,-5306.1
F001,2021-01-18,3,D,3,0.00610223,-3.99999,61.1552,58.709,-2.4462
F001,2021-01-18,3,D,4,0.0216732,2.99994,217.204,223.72,6.516
F001,2021-01-18,3,D,5,0.0107235,-4.00026,107.468,103.169,-4.299
F001,2021-01-18,3,D,6,0.00117283,-7.99997,11.7538,10.8135,-0.9403
F001,2021-01-18,3,D,7,0.00125869,9.0001,12.6143,13.7496,1.1353
F001,2021-01-18,3,D,8,4.88195E-4,-8.00007,4.89258,4.50117,-0.39141
F001,2021-01-18,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-18,3,D,10,2.37932E-4,2.0,2.3845,2.43219,0.04769
F001,2021-01-18,4,D,11,0.197399,-6.00013,1978.29,1859.59,-118.7
F001,2021-01-18,4,D,12,0.0387354,-9.00007,388.197,353.259,-34.938
F001,2021-01-18,4,D,13,0.00668413,8.99998,66.9868,73.0156,6.0288
F001,2021-01-18,4,D,14,0.00509678,-6.99997,51.0788,47.5033,-3.5755
F001,2021-01-18,4,D,15,7.32705E-4,-2.0,7.343,7.19614,-0.14686
F001,2021-01-18,4,D,16,1.62169E-4,-6.99967,1.62522,1.51146,-0.11376
F001,2021-01-18,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-18,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-18,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-18,4,D,20,1.00681E-4,0.0,1.009,1.009,0.0
F001,2021-01-18,5,D,21,10.2032,-2.99998,102254.0,99186.4,-3067.6
F001,2021-01-18,5,D,22,0.775919,-6.00007,7776.08,7309.51,-466.57
F001,2021-01-18,5,D,23,0.0449607,3.9999,450.586,468.609,18.023
F001,2021-01-18,5,D,24,0.0228117,7.00001,228.614,244.617,16.003
F001,2021-01-18,5,D,25,0.02522,-0.999806,252.749,250.222,-2.527
F001,2021-01-18,5,D,26,0.0100355,4.00008,100.573,104.596,4.023
F001,2021-01-18,5,D,27,0.0131712,2.00002,131.999,134.639,2.64
F001,2021-01-18,5,D,28,0.00345393,6.00009,34.6145,36.6914,2.0769
F001,2021-01-18,5,D,29,0.00291872,-3.9999,29.2507,28.0807,-1.17
F001,2021-01-18,5,D,30,6.78548E-4,6.00007,6.80025,7.20827,0.40802
F001,2021-01-18,6,D,31,0.688587,-8.00002,6900.86,6348.79,-552.07
F001,2021-01-18,6,D,32,1.55265,0.999981,15560.3,15715.9,155.6
F001,2021-01-18,6,D,33,0.952434,0.999992,9545.08,9640.53,95.45
F001,2021-01-18,6,D,34,0.0450878,1.99996,451.86,460.897,9.037
F001,2021-01-18,6,D,35,0.0955142,3.00004,957.221,985.938,28.717
F001,2021-01-18,6,D,36,0.00486439,2.00001,48.7498,49.7248,0.975
F001,2021-01-18,6,D,37,0.00228889,-5.9999,22.9387,21.5624,-1.3763
F001,2021-01-18,6,D,38,0.00426542,-2.99997,42.7471,41.4647,-1.2824
F001,2021-01-18,6,D,39,0.00185211,0.0,18.5614,18.5614,0.0
F001,2021-01-18,6,D,40,4.77606E-4,-4.99994,4.78646,4.54714,-0.23932
F001,2021-01-19,3,D,1,76.972,5.99997,716353.0,759334.0,42981.0
F001,2021-01-19,3,D,2,7.57474,-3.99997,70495.6,67675.8,-2819.8
F001,2021-01-19,3,D,3,0.00630827,-1.00002,58.709,58.1219,-0.5871
F001,2021-01-19,3,D,4,0.0240387,-0.999911,223.72,221.483,-2.237
F001,2021-01-19,3,D,5,0.0110855,1.99963,103.169,105.232,2.063
F001,2021-01-19,3,D,6,0.00116191,2.99995,10.8135,11.1379,0.3244
F001,2021-01-19,3,D,7,0.00147739,1.00003,13.7496,13.8871,0.1375
F001,2021-01-19,3,D,8,4.8365E-4,0.0,4.50117,4.50117,0.0
F001,2021-01-19,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-19,3,D,10,2.61338E-4,-0.999922,2.43219,2.40787,-0.02432
F001,2021-01-19,4,D,11,0.199813,6.99993,1859.59,1989.76,130.17
F001,2021-01-19,4,D,12,0.0379576,3.00007,353.259,363.857,10.598
F001,2021-01-19,4,D,13,0.00784551,1.00006,73.0156,73.7458,0.7302
F001,2021-01-19,4,D,14,0.00510422,-5.00007,47.5033,45.1281,-2.3752
F001,2021-01-19,4,D,15,7.73224E-4,-7.99998,7.19614,6.62045,-0.57569
F001,2021-01-19,4,D,16,1.62406E-4,4.9998,1.51146,1.58703,0.07557
F001,2021-01-19,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-19,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-19,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-19,4,D,20,1.08417E-4,-7.0,1.009,0.93837,-0.07063
F001,2021-01-19,5,D,21,10.6576,0.999734,99186.4,100178.0,991.6
F001,2021-01-19,5,D,22,0.785405,3.99999,7309.51,7601.89,292.38
F001,2021-01-19,5,D,23,0.0503519,0.0,468.609,468.609,0.0
F001,2021-01-19,5,D,24,0.026284,5.00006,244.617,256.848,12.231
F001,2021-01-19,5,D,25,0.0268863,7.00018,250.222,267.738,17.516
F001,2021-01-19,5,D,26,0.0112388,-4.00015,104.596,100.412,-4.184
F001,2021-01-19,5,D,27,0.0144669,9.00036,134.639,146.757,12.118
F001,2021-01-19,5,D,28,0.00394248,0.0,36.6914,36.6914,0.0
F001,2021-01-19,5,D,29,0.00301727,-4.99988,28.0807,26.6767,-1.404
F001,2021-01-19,5,D,30,7.74527E-4,0.0,7.20827,7.20827,0.0
F001,2021-01-19,6,D,31,0.682176,-5.00001,6348.79,6031.35,-317.44
F001,2021-01-19,6,D,32,1.68867,6.00029,15715.9,16658.9,943.0
F001,2021-01-19,6,D,33,1.03587,-5.00004,9640.53,9158.5,-482.03
F001,2021-01-19,6,D,34,0.0495233,0.0,460.897,460.897,0.0
F001,2021-01-19,6,D,35,0.105939,-5.99997,985.938,926.782,-59.156
F001,2021-01-19,6,D,36,0.00534292,0.0,49.7248,49.7248,0.0
F001,2021-01-19,6,D,37,0.00231688,-0.999889,21.5624,21.3468,-0.2156
F001,2021-01-19,6,D,38,0.00445537,-6.99993,41.4647,38.5622,-2.9025
F001,2021-01-19,6,D,39,0.00199442,0.999925,18.5614,18.747,0.1856
F001,2021-01-19,6,D,40,4.88589E-4,8.99994,4.54714,4.95638,0.40924
F001,2021-01-20,3,D,1,78.0912,0.0,759334.0,759334.0,0.0
F001,2021-01-20,3,D,2,6.95989,-8.99997,67675.8,61585.0,-6090.8
F001,2021-01-20,3,D,3,0.00597735,-5.00001,58.1219,55.2158,-2.9061
F001,2021-01-20,3,D,4,0.0227777,-3.99986,221.483,212.624,-8.859
F001,2021-01-20,3,D,5,0.0108222,-0.999696,105.232,104.18,-1.052
F001,2021-01-20,3,D,6,0.00114544,-2.00038,11.1379,10.9151,-0.2228
F001,2021-01-20,3,D,7,0.00142817,-1.00021,13.8871,13.7482,-0.1389
F001,2021-01-20,3,D,8,4.62908E-4,-6.0,4.50117,4.2311,-0.27007
F001,2021-01-20,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-20,3,D,10,2.47629E-4,-9.00007,2.40787,2.19116,-0.21671
F001,2021-01-20,4,D,11,0.20463,2.99986,1989.76,2049.45,59.69
F001,2021-01-20,4,D,12,0.0374196,-1.00012,363.857,360.218,-3.639
F001,2021-01-20,4,D,13,0.00758414,6.00007,73.7458,78.1706,4.4248
F001,2021-01-20,4,D,14,0.00464105,2.9999,45.1281,46.4819,1.3538
F001,2021-01-20,4,D,15,6.80858E-4,4.99996,6.62045,6.95147,0.33102
F001,2021-01-20,4,D,16,1.63213E-4,0.0,1.58703,1.58703,0.0
F001,2021-01-20,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-20,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-20,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-20,4,D,20,9.65035E-5,0.0,0.93837,0.93837,0.0
F001,2021-01-20,5,D,21,10.3025,6.99954,100178.0,107190.0,7012.0
F001,2021-01-20,5,D,22,0.781791,-5.99996,7601.89,7145.78,-456.11
F001,2021-01-20,5,D,23,0.0481925,3.99992,468.609,487.353,18.744
F001,2021-01-20,5,D,24,0.0264147,-2.00002,256.848,251.711,-5.137
F001,2021-01-20,5,D,25,0.0275346,8.99984,267.738,291.834,24.096
F001,2021-01-20,5,D,26,0.0103265,-6.99996,100.412,93.3832,-7.0288
F001,2021-01-20,5,D,27,0.0150927,1.00029,146.757,148.225,1.468
F001,2021-01-20,5,D,28,0.0037734,0.0,36.6914,36.6914,0.0
F001,2021-01-20,5,D,29,0.00274348,-4.00012,26.6767,25.6096,-1.0671
F001,2021-01-20,5,D,30,7.4131E-4,7.00002,7.20827,7.71285,0.50458
F001,2021-01-20,6,D,31,0.620274,3.99993,6031.35,6272.6,241.25
F001,2021-01-20,6,D,32,1.71323,-1.00007,16658.9,16492.3,-166.6
F001,2021-01-20,6,D,33,0.941875,7.00005,9158.5,9799.6,641.1
F001,2021-01-20,6,D,34,0.0473994,0.0,460.897,460.897,0.0
F001,2021-01-20,6,D,35,0.0953118,1.00002,926.782,936.05,9.268
F001,2021-01-20,6,D,36,0.00511378,8.99994,49.7248,54.2,4.4752
F001,2021-01-20,6,D,37,0.00219534,-7.99979,21.3468,19.6391,-1.7077
F001,2021-01-20,6,D,38,0.0039658,-0.999943,38.5622,38.1766,-0.3856
F001,2021-01-20,6,D,39,0.00192797,-1.00016,18.747,18.5595,-0.1875
F001,2021-01-20,6,D,40,5.09722E-4,0.999923,4.95638,5.00594,0.04956
F001,2021-01-21,3,D,1,77.9891,-3.99995,759334.0,728961.0,-30373.0
F001,2021-01-21,3,D,2,6.32523,8.99992,61585.0,67127.6,5542.6
F001,2021-01-21,3,D,3,0.00567106,3.00005,55.2158,56.8723,1.6565
F001,2021-01-21,3,D,4,0.021838,0.0,212.624,212.624,0.0
F001,2021-01-21,3,D,5,0.0107,1.00019,104.18,105.222,1.042
F001,2021-01-21,3,D,6,0.00112106,7.99993,10.9151,11.7883,0.8732
F001,2021-01-21,3,D,7,0.00141204,0.0,13.7482,13.7482,0.0
F001,2021-01-21,3,D,8,4.34565E-4,-0.999976,4.2311,4.18879,-0.04231
F001,2021-01-21,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-21,3,D,10,2.25048E-4,6.99995,2.19116,2.34454,0.15338
F001,2021-01-21,4,D,11,0.210493,8.99998,2049.45,2233.9,184.45
F001,2021-01-21,4,D,12,0.036997,0.0,360.218,360.218,0.0
F001,2021-01-21,4,D,13,0.00802869,-6.99995,78.1706,72.6987,-5.4719
F001,2021-01-21,4,D,14,0.00477403,-6.99993,46.4819,43.2282,-3.2537
F001,2021-01-21,4,D,15,7.13966E-4,6.99996,6.95147,7.43807,0.4866
F001,2021-01-21,4,D,16,1.62999E-4,-4.99991,1.58703,1.50768,-0.07935
F001,2021-01-21,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-21,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-21,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-21,4,D,20,9.63774E-5,2.99999,0.93837,0.966521,0.028151
F001,2021-01-21,5,D,21,11.0092,-5.99963,107190.0,100759.0,-6431.0
F001,2021-01-21,5,D,22,0.733923,-7.99997,7145.78,6574.12,-571.66
F001,2021-01-21,5,D,23,0.0500547,-3.00008,487.353,472.732,-14.621
F001,2021-01-21,5,D,24,0.0258525,1.99991,251.711,256.745,5.034
F001,2021-01-21,5,D,25,0.0299735,-8.0001,291.834,268.487,-23.347
F001,2021-01-21,5,D,26,0.00959113,0.0,93.3832,93.3832,0.0
F001,2021-01-21,5,D,27,0.0152238,-4.0,148.225,142.296,-5.929
F001,2021-01-21,5,D,28,0.00376847,0.0,36.6914,36.6914,0.0
F001,2021-01-21,5,D,29,0.00263029,8.00012,25.6096,27.6584,2.0488
F001,2021-01-21,5,D,30,7.92166E-4,3.99995,7.71285,8.02136,0.30851
F001,2021-01-21,6,D,31,0.644241,-6.99997,6272.6,5833.52,-439.08
F001,2021-01-21,6,D,32,1.69388,5.99977,16492.3,17481.8,989.5
F001,2021-01-21,6,D,33,1.00649,-1.99998,9799.6,9603.61,-195.99
F001,2021-01-21,6,D,34,0.0473375,0.0,460.897,460.897,0.0
F001,2021-01-21,6,D,35,0.0961391,0.0,936.05,936.05,0.0
F001,2021-01-21,6,D,36,0.00556673,-8.0,54.2,49.864,-4.336
F001,2021-01-21,6,D,37,0.00201708,-7.99986,19.6391,18.068,-1.5711
F001,2021-01-21,6,D,38,0.00392101,6.00001,38.1766,40.4672,2.2906
F001,2021-01-21,6,D,39,0.00190619,-5.00013,18.5595,17.6315,-0.928
F001,2021-01-21,6,D,40,5.14146E-4,1.00001,5.00594,5.056,0.05006
F001,2021-01-22,3,D,1,77.3596,6.00005,728961.0,772699.0,43738.0
F001,2021-01-22,3,D,2,7.12379,5.00003,67127.6,70484.0,3356.4
F001,2021-01-22,3,D,3,0.00603547,-7.00007,56.8723,52.8912,-3.9811
F001,2021-01-22,3,D,4,0.0225643,0.0,212.624,212.624,0.0
F001,2021-01-22,3,D,5,0.0111665,-1.99958,105.222,103.118,-2.104
F001,2021-01-22,3,D,6,0.00125101,8.9996,11.7883,12.8492,1.0609
F001,2021-01-22,3,D,7,0.001459,0.0,13.7482,13.7482,0.0
F001,2021-01-22,3,D,8,4.44528E-4,0.0,4.18879,4.18879,0.0
F001,2021-01-22,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-22,3,D,10,2.4881E-4,1.99997,2.34454,2.39143,0.04689
F001,2021-01-22,4,D,11,0.237069,7.99991,2233.9,2412.61,178.71
F001,2021-01-22,4,D,12,0.0382275,-0.99995,360.218,356.616,-3.602
F001,2021-01-22,4,D,13,0.00771502,-2.00004,72.6987,71.2447,-1.454
F001,2021-01-22,4,D,14,0.00458751,8.99991,43.2282,47.1187,3.8905
F001,2021-01-22,4,D,15,7.89351E-4,-7.00007,7.43807,6.9174,-0.52067
F001,2021-01-22,4,D,16,1.6E-4,-4.99973,1.50768,1.4323,-0.07538
F001,2021-01-22,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-22,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-22,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-22,4,D,20,1.0257E-4,-4.99999,0.966521,0.918195,-0.048326
F001,2021-01-22,5,D,21,10.6929,3.99964,100759.0,104789.0,4030.0
F001,2021-01-22,5,D,22,0.697666,0.0,6574.12,6574.12,0.0
F001,2021-01-22,5,D,23,0.0501678,6.99995,472.732,505.823,33.091
F001,2021-01-22,5,D,24,0.0272466,8.00016,256.745,277.285,20.54
F001,2021-01-22,5,D,25,0.0284927,-1.00005,268.487,265.802,-2.685
F001,2021-01-22,5,D,26,0.00991012,8.00015,93.3832,100.854,7.4708
F001,2021-01-22,5,D,27,0.0151009,2.00006,142.296,145.142,2.846
F001,2021-01-22,5,D,28,0.00389381,2.99989,36.6914,37.7921,1.1007
F001,2021-01-22,5,D,29,0.0029352,2.00012,27.6584,28.2116,0.5532
F001,2021-01-22,5,D,30,8.51252E-4,5.99998,8.02136,8.50264,0.48128
F001,2021-01-22,6,D,31,0.619072,5.99998,5833.52,6183.53,350.01
F001,2021-01-22,6,D,32,1.85522,-9.00022,17481.8,15908.4,-1573.4
F001,2021-01-22,6,D,33,1.01917,8.00001,9603.61,10371.9,768.29
F001,2021-01-22,6,D,34,0.0489118,7.00005,460.897,493.16,32.263
F001,2021-01-22,6,D,35,0.0993366,2.99995,936.05,964.131,28.081
F001,2021-01-22,6,D,36,0.00529172,-2.99996,49.864,48.3681,-1.4959
F001,2021-01-22,6,D,37,0.00191743,0.0,18.068,18.068,0.0
F001,2021-01-22,6,D,38,0.00429451,-8.00006,40.4672,37.2298,-3.2374
F001,2021-01-22,6,D,39,0.00187111,-6.99997,17.6315,16.3973,-1.2342
F001,2021-01-22,6,D,40,5.36559E-4,-9.0,5.056,4.60096,-0.45504
F001,2021-01-25,3,D,1,77.7942,2.0,772699.0,788153.0,15454.0
F001,2021-01-25,3,D,2,7.09623,-7.00003,70484.0,65550.1,-4933.9
F001,2021-01-25,3,D,3,0.00532501,8.00001,52.8912,57.1225,4.2313
F001,2021-01-25,3,D,4,0.0214067,-8.00004,212.624,195.614,-17.01
F001,2021-01-25,3,D,5,0.0103818,5.0001,103.118,108.274,5.156
F001,2021-01-25,3,D,6,0.00129364,-3.00019,12.8492,12.4637,-0.3855
F001,2021-01-25,3,D,7,0.00138415,-2.00026,13.7482,13.4732,-0.275
F001,2021-01-25,3,D,8,4.21721E-4,-6.00006,4.18879,3.93746,-0.25133
F001,2021-01-25,3,D,9,0.0,0.0,0.0,0.0,0.0
F001,2021-01-25,3,D,10,2.40766E-4,0.0,2.39143,2.39143,0.0
F001,2021-01-25,4,D,11,0.242898,-6.99989,2412.61,2243.73,-168.88
F001,2021-01-25,4,D,12,0.0359036,-0.999955,356.616,353.05,-3.566
F001,2021-01-25,4,D,13,0.00717281,0.0,71.2447,71.2447,0.0
F001,2021-01-25,4,D,14,0.00474384,-9.00004,47.1187,42.878,-4.2407
F001,2021-01-25,4,D,15,6.96434E-4,0.0,6.9174,6.9174,0.0
F001,2021-01-25,4,D,16,1.44202E-4,-3.99986,1.4323,1.37501,-0.05729
F001,2021-01-25,4,D,17,0.0,0.0,0.0,0.0,0.0
F001,2021-01-25,4,D,18,0.0,0.0,0.0,0.0,0.0
F001,2021-01-25,4,D,19,0.0,0.0,0.0,0.0,0.0
F001,2021-01-25,4,D,20,9.24426E-5,-9.00005,0.918195,0.835557,-0.082638
F001,2021-01-25,5,D,21,10.55,-7.99998,104789.0,96405.9,-8383.1
F001,2021-01-25,5,D,22,0.661873,-0.999982,6574.12,6508.38,-65.74
F001,2021-01-25,5,D,23,0.0509255,8.00003,505.823,546.289,40.466
F001,2021-01-25,5,D,24,0.0279167,-3.99986,277.285,266.194,-11.091
F001,2021-01-25,5,D,25,0.0267606,-0.999992,265.802,263.144,-2.658
F001,2021-01-25,5,D,26,0.0101538,-0.99996,100.854,99.8455,-1.0085
F001,2021-01-25,5,D,27,0.0146127,-0.999711,145.142,143.691,-1.451
F001,2021-01-25,5,D,28,0.00380485,-9.00003,37.7921,34.3908,-3.4013
F001,2021-01-25,5,D,29,0.0028403,0.0,28.2116,28.2116,0.0
F001,2021-01-25,5,D,30,8.56034E-4,6.99994,8.50264,9.09782,0.59518
F001,2021-01-25,6,D,31,0.622549,3.99998,6183.53,6430.87,247.34
F001,2021-01-25,6,D,32,1.60164,3.99977,15908.4,16544.7,636.3
F001,2021-01-25,6,D,33,1.04423,0.0,10371.9,10371.9,0.0
F001,2021-01-25,6,D,34,0.0496506,0.0,493.16,493.16,0.0
F001,2021-01-25,6,D,35,0.0970673,7.99985,964.131,1041.26,77.129
F001,2021-01-25,6,D,36,0.00486963,-3.99995,48.3681,46.4334,-1.9347
F001,2021-01-25,6,D,37,0.00181906,1.00011,18.068,18.2487,0.1807
